
¿ì¸®³ª¶ó±âÈÄÆò³â°ª
[°Ë»öÁ¶°Ç]
°Ë»ö±¸ºÐ : ÀÏº°Æò³â°ª
, ÁöÁ¡¸í : ÀüÃ¼
, ±â°£ : 1971~2000³â
ÁöÁ¡¸í,ÀÏ½Ã,ÇØ¸é±â¾Ð(hPa),Æò±Õ±â¿Â(¡ÆC),ÃÖ°í±â¿Â(¡ÆC),ÃÖÀú±â¿Â(¡ÆC),Æò±ÕÇ³¼Ó(m/sec),°­¼ö·®(mm),½Àµµ(%),Àü¿î·®(1/10),¼ÒÇüÁõ¹ß·®(mm),ÀÏÁ¶½Ã°£(hr)
ÇÕÃµ,01-28,    1026.6,      -1.3,       5.9,      -7.2,       1.3,       0.6,      60.4,       2.8,       1.7,       7.1
ÇÕÃµ,01-29,    1026.0,      -0.9,       6.1,      -6.6,       1.3,       0.4,      64.5,       3.9,       1.5,       6.8
ÇÕÃµ,01-30,    1027.0,      -1.1,       5.8,      -6.6,       1.2,       0.2,      61.2,       3.9,       1.6,       7.1
ÇÕÃµ,01-31,    1026.0,      -1.3,       5.7,      -6.9,       1.0,       0.6,      63.9,       3.9,       1.6,       6.6
ÇÕÃµ,02-01,    1025.7,      -1.1,       5.9,      -7.0,       1.3,       0.8,      60.7,       3.3,       1.9,       7.5
ÇÕÃµ,02-02,    1025.6,      -1.3,       6.0,      -7.3,       1.4,       0.5,      62.6,       2.6,       1.8,       7.7
ÇÕÃµ,02-03,    1024.9,      -0.9,       6.1,      -6.7,       1.3,       0.7,      60.6,       3.3,       1.9,       6.9
ÇÕÃµ,02-04,    1024.9,      -0.6,       6.4,      -6.3,       0.9,       0.6,      66.3,       4.4,       1.6,       6.2
ÇÕÃµ,02-05,    1024.0,       0.3,       7.8,      -5.6,       1.2,       0.4,      66.8,       4.2,       1.6,       6.7
ÇÕÃµ,02-06,    1023.4,       0.6,       8.0,      -5.3,       1.5,       0.1,      61.5,       3.4,       2.1,       7.6
ÇÕÃµ,02-07,    1022.6,       0.1,       7.9,      -6.4,       1.2,       0.0,      58.5,       3.4,       2.0,       7.8
ÇÕÃµ,02-08,    1021.9,       0.1,       6.7,      -5.5,       1.3,       0.6,      61.4,       3.6,       1.7,       6.9
ÇÕÃµ,02-09,    1022.4,       0.4,       7.4,      -5.4,       1.2,       1.3,      64.6,       4.3,       1.8,       6.9
ÇÕÃµ,02-10,    1022.8,       0.9,       8.0,      -5.2,       1.2,       1.4,      63.5,       4.2,       2.1,       7.2
ÇÕÃµ,02-11,    1020.9,       1.5,       8.4,      -4.3,       1.3,       0.8,      61.1,       3.7,       2.1,       7.3
ÇÕÃµ,02-12,    1021.3,       1.8,       9.4,      -4.6,       1.2,       0.9,      64.0,       3.6,       2.2,       7.5
ÇÕÃµ,02-13,    1022.1,       1.9,       9.6,      -4.7,       1.1,       1.1,      63.0,       3.9,       2.1,       7.0
ÇÕÃµ,02-14,    1022.0,       2.2,       9.7,      -3.6,       1.2,       0.8,      62.4,       4.1,       2.1,       7.3
ÇÕÃµ,02-15,    1021.2,       2.0,       8.8,      -3.6,       1.3,       1.0,      62.2,       4.3,       2.2,       6.5
ÇÕÃµ,02-16,    1022.8,       1.4,       8.1,      -4.3,       1.4,       3.9,      62.8,       3.8,       1.9,       7.0
ÇÕÃµ,02-17,    1024.8,       1.8,       8.3,      -3.8,       1.3,       1.2,      64.9,       4.3,       1.8,       6.8
ÇÕÃµ,02-18,    1024.9,       1.7,       8.1,      -3.7,       1.0,       1.2,      69.1,       5.5,       1.8,       5.7
ÇÕÃµ,02-19,    1024.9,       2.4,       9.0,      -3.1,       1.2,       1.8,      64.5,       4.0,       2.0,       7.0
ÇÕÃµ,02-20,    1022.7,       2.5,       8.9,      -2.9,       1.4,       1.3,      62.2,       4.3,       2.5,       7.2
ÇÕÃµ,02-21,    1023.8,       2.1,       8.1,      -3.6,       1.5,       1.0,      58.1,       3.3,       2.3,       8.0
ÇÕÃµ,02-22,    1024.9,       1.8,       9.1,      -4.1,       1.6,       3.5,      63.4,       4.3,       2.2,       7.1
ÇÕÃµ,02-23,    1024.5,       2.5,       8.8,      -2.9,       1.5,       1.8,      63.9,       4.7,       2.0,       6.4
ÇÕÃµ,02-24,    1024.3,       2.4,       8.3,      -2.8,       1.4,       1.2,      65.2,       4.8,       2.1,       6.5
ÇÕÃµ,02-25,    1023.9,       2.2,       8.9,      -3.2,       1.2,       2.3,      65.5,       5.2,       2.3,       6.4
ÇÕÃµ,02-26,    1023.7,       2.4,       9.7,      -3.4,       1.3,       0.4,      62.2,       3.9,       2.8,       7.9
ÇÕÃµ,02-27,    1024.0,       2.7,       9.4,      -3.1,       1.5,       0.8,      61.1,       4.0,       2.4,       7.3
ÇÕÃµ,02-28,    1021.9,       3.5,      10.3,      -2.3,       1.5,       1.4,      61.9,       5.3,       2.4,       6.4
ÇÕÃµ,02-29,    1022.2,       3.9,      10.0,      -1.8,       1.5,       1.2,      65.7,       6.0,       2.0,       4.6
ÇÕÃµ,03-01,    1023.0,       3.5,       9.8,      -2.4,       1.4,       0.7,      61.6,       4.2,       2.4,       7.6
ÇÕÃµ,03-02,    1024.5,       3.4,      10.6,      -2.7,       1.3,       1.0,      62.2,       4.2,       2.6,       7.4
ÇÕÃµ,03-03,    1022.5,       4.0,      11.5,      -2.2,       1.2,       1.2,      61.5,       4.5,       2.4,       7.4
ÇÕÃµ,03-04,    1020.1,       4.2,      11.8,      -2.2,       1.4,       2.2,      63.2,       4.7,       2.7,       6.8
ÇÕÃµ,03-05,    1019.1,       4.9,      12.4,      -1.5,       1.4,       1.7,      61.8,       3.8,       2.8,       7.7
ÇÕÃµ,03-06,    1020.1,       4.8,      12.2,      -1.9,       1.4,       1.7,      61.1,       3.8,       3.0,       7.6
ÇÕÃµ,03-07,    1021.4,       4.9,      11.3,      -0.9,       1.6,       2.2,      61.6,       4.8,       3.1,       6.8
ÇÕÃµ,03-08,    1022.7,       5.4,      12.9,      -1.4,       1.4,       1.6,      63.3,       3.9,       3.4,       7.9
ÇÕÃµ,03-09,    1022.4,       5.4,      12.0,      -0.5,       1.3,       3.4,      63.4,       6.0,       2.7,       5.7
ÇÕÃµ,03-10,    1022.0,       5.6,      12.2,      -0.2,       1.6,       1.2,      58.8,       4.2,       3.4,       7.6
ÇÕÃµ,03-11,    1019.0,       5.3,      12.4,      -0.4,       1.4,       1.5,      61.5,       5.4,       3.0,       6.9
ÇÕÃµ,03-12,    1019.5,       5.6,      13.0,      -0.8,       1.4,       0.2,      58.6,       5.0,       3.1,       8.0
ÇÕÃµ,03-13,    1019.7,       6.4,      13.8,      -0.2,       1.1,       1.5,      62.2,       5.0,       2.8,       7.3
ÇÕÃµ,03-14,    1018.8,       6.6,      12.8,       0.6,       1.4,       2.6,      64.2,       6.6,       2.6,       5.9
ÇÕÃµ,03-15,    1018.8,       6.2,      12.7,       0.3,       1.5,       3.0,      63.2,       5.4,       3.0,       7.1
ÇÕÃµ,03-16,    1019.7,       5.8,      12.7,       0.3,       1.5,       2.9,      65.7,       5.6,       3.1,       6.7
ÇÕÃµ,03-17,    1021.2,       6.3,      13.2,       0.0,       1.5,       0.8,      61.7,       4.5,       3.5,       7.6
ÇÕÃµ,03-18,    1020.9,       6.5,      13.9,      -0.5,       1.4,       2.1,      61.6,       4.2,       3.4,       8.2
ÇÕÃµ,03-19,    1019.6,       6.9,      14.1,       0.4,       1.6,       2.0,      64.5,       4.8,       3.2,       7.5
ÇÕÃµ,03-20,    1021.5,       7.4,      15.0,       0.6,       1.5,       1.1,      63.9,       5.5,       3.6,       7.2
ÇÕÃµ,03-21,    1021.6,       7.7,      14.3,       1.9,       1.5,       2.4,      64.8,       5.3,       3.4,       6.9
ÇÕÃµ,03-22,    1022.6,       7.3,      13.6,       1.4,       1.5,       1.8,      65.8,       5.3,       3.5,       6.9
ÇÕÃµ,03-23,    1021.1,       7.8,      13.1,       2.6,       1.8,       2.9,      64.2,       6.0,       3.1,       6.3
ÇÕÃµ,03-24,    1018.7,       6.6,      12.1,       1.1,       1.8,       3.0,      60.8,       5.5,       3.4,       6.6
ÇÕÃµ,03-25,    1020.6,       7.0,      13.5,       1.1,       1.7,       1.5,      58.9,       4.7,       3.8,       7.9
ÇÕÃµ,03-26,    1021.1,       7.6,      14.3,       1.3,       1.5,       2.2,      61.7,       4.9,       3.9,       7.5
ÇÕÃµ,03-27,    1020.9,       8.2,      15.9,       1.3,       1.5,       0.8,      64.6,       5.0,       3.6,       7.9
ÇÕÃµ,03-28,    1019.7,       9.3,      16.6,       2.5,       1.5,       0.9,      62.1,       5.4,       4.2,       6.9
ÇÕÃµ,03-29,    1019.8,       9.5,      15.9,       3.4,       1.5,       2.4,      63.8,       5.7,       3.8,       6.7
ÇÕÃµ,03-30,    1018.4,       9.7,      16.8,       3.0,       1.7,       1.6,      62.1,       5.1,       3.8,       7.2
ÇÕÃµ,03-31,    1018.5,       9.6,      17.2,       2.6,       1.5,       0.5,      58.6,       4.0,       4.0,       8.3
ÇÕÃµ,04-01,    1018.6,       9.1,      16.3,       2.3,       1.6,       2.0,      59.5,       4.8,       4.0,       7.6
ÇÕÃµ,04-02,    1018.9,       9.4,      16.6,       2.2,       2.0,       2.0,      57.3,       4.2,       4.5,       8.5
ÇÕÃµ,04-03,    1019.5,       9.7,      17.0,       2.2,       1.6,       2.4,      57.8,       4.0,       3.9,       8.0
ÇÕÃµ,04-04,    1018.6,      10.4,      17.8,       2.7,       1.7,       0.7,      59.1,       4.1,       4.6,       8.5
ÇÕÃµ,04-05,    1018.2,      11.4,      19.0,       3.8,       1.5,       4.2,      60.1,       4.3,       4.3,       8.1
ÇÕÃµ,04-06,    1017.6,      11.1,      17.9,       4.0,       2.0,       3.4,      60.1,       5.0,       4.4,       7.1
ÇÕÃµ,04-07,    1017.1,      11.5,      18.6,       5.2,       1.5,       4.7,      63.3,       5.5,       3.5,       7.2
ÇÕÃµ,04-08,    1018.1,      11.9,      18.9,       5.0,       1.9,       1.3,      58.8,       4.9,       4.5,       7.9
ÇÕÃµ,04-09,    1017.7,      11.6,      17.8,       5.8,       1.6,       4.9,      63.7,       5.9,       3.9,       6.6
ÇÕÃµ,04-10,    1016.0,      12.2,      19.2,       5.6,       1.6,       1.9,      61.2,       4.9,       4.9,       7.9
ÇÕÃµ,04-11,    1017.3,      12.1,      19.5,       4.9,       1.9,       3.0,      58.6,       5.7,       4.5,       8.2
ÇÕÃµ,04-12,    1015.0,      12.3,      18.8,       5.9,       1.8,       8.9,      60.2,       5.3,       4.4,       7.2
ÇÕÃµ,04-13,    1016.7,      12.3,      19.6,       5.1,       1.7,       1.5,      60.3,       4.4,       4.3,       7.8
ÇÕÃµ,04-14,    1017.6,      12.4,      19.4,       5.7,       1.6,       3.5,      60.2,       5.7,       4.0,       7.4
ÇÕÃµ,04-15,    1016.3,      13.0,      20.0,       6.3,       1.8,       2.8,      61.3,       6.2,       4.1,       7.2
ÇÕÃµ,04-16,    1016.4,      12.6,      19.6,       5.8,       1.6,       2.2,      59.5,       5.5,       4.2,       7.9
ÇÕÃµ,04-17,    1015.5,      12.8,      19.8,       5.8,       1.8,       2.8,      62.0,       4.9,       4.7,       7.9
ÇÕÃµ,04-18,    1014.2,      13.2,      20.1,       6.0,       1.9,       4.2,      61.0,       5.9,       4.5,       7.7
ÇÕÃµ,04-19,    1015.0,      13.7,      21.4,       6.3,       1.9,       2.2,      61.6,       4.6,       4.7,       8.2
ÇÕÃµ,04-20,    1016.8,      13.8,      20.8,       6.7,       1.6,       3.3,      59.7,       4.8,       4.4,       8.0
ÇÕÃµ,04-21,    1015.6,      13.7,      20.1,       7.6,       1.7,       3.8,      63.3,       5.7,       4.7,       6.6
ÇÕÃµ,04-22,    1012.7,      14.7,      22.3,       7.6,       1.5,       2.7,      60.4,       5.0,       5.3,       8.7
ÇÕÃµ,04-23,    1012.6,      14.9,      22.5,       8.0,       1.9,       3.3,      58.5,       4.2,       5.4,       8.5
ÇÕÃµ,04-24,    1014.4,      15.2,      23.0,       7.6,       1.7,       5.3,      59.4,       3.8,       5.4,       9.0
ÇÕÃµ,04-25,    1016.0,      15.2,      22.9,       7.8,       1.7,       1.1,      58.9,       4.6,       5.2,       8.7
ÇÕÃµ,04-26,    1015.9,      15.3,      22.3,       8.2,       1.8,       2.8,      60.9,       5.0,       4.4,       7.7
ÇÕÃµ,04-27,    1015.5,      15.5,      22.9,       8.3,       1.6,       3.3,      60.2,       5.2,       4.8,       8.4
ÇÕÃµ,04-28,    1015.0,      15.3,      22.1,       8.4,       1.4,       3.6,      63.3,       5.6,       3.7,       6.9
ÇÕÃµ,04-29,    1014.6,      15.6,      22.6,       9.1,       1.6,       2.8,      63.7,       5.0,       4.8,       7.3
ÇÕÃµ,04-30,    1013.9,      15.8,      22.6,       9.6,       1.7,       3.2,      63.9,       5.9,       5.1,       7.6
ÇÕÃµ,05-01,    1013.4,      15.4,      21.4,       9.7,       1.6,       5.1,      64.4,       6.5,       4.0,       6.3
ÇÕÃµ,05-02,    1013.7,      16.1,      22.4,       9.7,       1.6,       4.9,      62.7,       5.0,       4.9,       7.6
ÇÕÃµ,05-03,    1014.2,      15.8,      22.7,       9.6,       1.4,       4.2,      63.6,       6.1,       4.6,       7.2
ÇÕÃµ,05-04,    1013.9,      16.1,      23.1,       9.2,       1.6,       1.9,      59.1,       4.7,       5.6,       8.5
ÇÕÃµ,05-05,    1014.2,      16.1,      23.5,       8.8,       1.7,       2.5,      59.0,       4.7,       5.3,       9.0
ÇÕÃµ,05-06,    1014.4,      16.1,      23.0,       9.3,       1.7,       3.1,      63.1,       5.3,       4.9,       7.9
ÇÕÃµ,05-07,    1011.7,      16.7,      23.6,       9.7,       1.7,       8.4,      63.1,       4.7,       5.4,       7.7
ÇÕÃµ,05-08,    1011.9,      17.3,      24.5,      10.3,       1.5,       2.4,      62.2,       4.0,       5.3,       8.9
ÇÕÃµ,05-09,    1013.8,      17.4,      25.2,      10.1,       1.5,       1.5,      62.2,       4.0,       5.4,       9.0
ÇÕÃµ,05-10,    1014.4,      17.0,      24.2,      10.0,       1.5,       2.4,      63.3,       5.2,       5.5,       7.9
ÇÕÃµ,05-11,    1013.7,      16.9,      23.1,      10.6,       1.5,       5.0,      66.1,       5.0,       5.2,       7.2
ÇÕÃµ,05-12,    1013.9,      17.6,      24.8,      10.5,       1.4,       2.1,      64.1,       4.9,       5.5,       8.7
ÇÕÃµ,05-13,    1012.7,      17.5,      23.4,      11.7,       1.4,       8.0,      68.7,       6.6,       4.5,       5.7
ÇÕÃµ,05-14,    1011.8,      17.4,      23.8,      11.0,       1.6,       3.5,      65.9,       5.7,       5.1,       7.9
ÇÕÃµ,05-15,    1011.4,      17.1,      23.6,      11.0,       1.4,       0.4,      62.5,       5.7,       5.2,       7.2
ÇÕÃµ,05-16,    1011.7,      17.1,      23.8,      10.6,       1.5,       2.9,      63.1,       5.9,       5.1,       7.7
ÇÕÃµ,05-17,    1012.6,      17.0,      24.6,       9.7,       1.4,       2.1,      62.0,       4.8,       5.5,       8.9
ÇÕÃµ,05-18,    1012.4,      17.3,      24.4,      10.4,       1.3,       4.4,      66.3,       5.5,       4.4,       7.6
ÇÕÃµ,05-19,    1011.7,      17.8,      24.2,      11.8,       1.5,       4.0,      67.8,       6.4,       4.1,       7.5
ÇÕÃµ,05-20,    1011.4,      18.3,      24.6,      12.0,       1.5,       2.6,      65.1,       5.1,       5.3,       8.1
ÇÕÃµ,05-21,    1011.3,      18.7,      25.8,      11.8,       1.4,       0.9,      62.1,       4.5,       5.8,       8.7
ÇÕÃµ,05-22,    1010.4,      18.9,      26.5,      11.6,       1.4,       1.5,      63.1,       4.8,       5.5,       9.4
ÇÕÃµ,05-23,    1011.0,      19.5,      27.0,      11.9,       1.5,       0.8,      60.9,       5.2,       6.2,       9.9
ÇÕÃµ,05-24,    1010.2,      19.2,      26.0,      12.4,       1.5,       1.3,      62.0,       5.5,       5.7,       8.6
ÇÕÃµ,05-25,    1011.2,      18.7,      25.2,      12.6,       1.4,       3.7,      67.4,       6.1,       4.9,       7.2
ÇÕÃµ,05-26,    1011.5,      18.8,      25.6,      12.7,       1.3,       2.6,      66.7,       5.7,       5.3,       7.7
ÇÕÃµ,05-27,    1012.0,      19.1,      26.1,      12.0,       1.4,       0.7,      62.6,       5.1,       5.7,       8.8
ÇÕÃµ,05-28,    1012.3,      19.3,      26.5,      12.2,       1.4,       2.9,      63.6,       5.0,       5.8,       9.1
ÇÕÃµ,05-29,    1010.8,      19.6,      26.5,      13.2,       1.4,       1.9,      66.4,       6.0,       5.1,       7.7
ÇÕÃµ,05-30,    1011.1,      19.2,      26.2,      13.2,       1.4,       1.8,      67.7,       5.5,       5.0,       7.7
ÇÕÃµ,05-31,    1011.2,      20.1,      27.7,      12.7,       1.3,       1.6,      64.3,       4.7,       5.6,       9.3
ÇÕÃµ,06-01,    1011.3,      20.1,      26.5,      13.8,       1.3,       4.8,      67.9,       5.5,       4.7,       7.1
ÇÕÃµ,06-02,    1008.0,      20.4,      26.7,      14.4,       1.5,       8.5,      67.8,       6.3,       5.8,       7.5
ÇÕÃµ,06-03,    1007.6,      20.4,      26.6,      14.7,       1.3,       3.5,      66.0,       6.4,       5.4,       7.7
ÇÕÃµ,06-04,    1009.1,      20.4,      27.1,      14.3,       1.3,       3.4,      66.7,       6.1,       5.4,       7.8
ÇÕÃµ,06-05,    1010.7,      20.6,      27.5,      14.3,       1.3,       2.4,      67.0,       5.2,       5.6,       8.7
ÇÕÃµ,06-06,    1011.9,      20.8,      27.4,      14.5,       1.3,       1.6,      67.4,       5.8,       5.1,       8.0
ÇÕÃµ,06-07,    1011.2,      20.9,      27.8,      14.3,       1.3,       6.6,      67.8,       5.8,       5.2,       8.2
ÇÕÃµ,06-08,    1008.9,      20.6,      26.3,      15.2,       1.4,       8.4,      71.0,       6.7,       5.1,       6.1
ÇÕÃµ,06-09,    1008.1,      21.1,      27.0,      15.8,       1.4,       3.1,      69.2,       6.9,       5.2,       7.0
ÇÕÃµ,06-10,    1009.9,      21.2,      26.6,      16.3,       1.4,       5.4,      70.4,       6.7,       4.7,       6.1
ÇÕÃµ,06-11,    1011.0,      21.5,      28.1,      15.8,       1.5,       2.1,      66.9,       5.8,       6.0,       8.7
ÇÕÃµ,06-12,    1010.2,      21.2,      27.3,      15.5,       1.4,       2.1,      67.9,       6.5,       5.1,       7.6
ÇÕÃµ,06-13,    1008.5,      21.7,      28.1,      16.5,       1.4,       2.9,      68.1,       6.7,       5.5,       7.6
ÇÕÃµ,06-14,    1008.2,      21.7,      28.0,      16.1,       1.3,       2.6,      68.0,       5.9,       5.4,       7.6
ÇÕÃµ,06-15,    1007.6,      22.1,      28.7,      16.5,       1.3,       2.0,      70.3,       6.3,       5.1,       7.3
ÇÕÃµ,06-16,    1007.3,      22.4,      28.4,      17.1,       1.4,       5.0,      70.9,       6.9,       4.6,       7.0
ÇÕÃµ,06-17,    1007.3,      22.3,      28.3,      17.5,       1.2,       6.9,      71.4,       6.8,       4.7,       7.0
ÇÕÃµ,06-18,    1007.6,      21.9,      27.6,      17.0,       1.4,       5.9,      70.3,       6.5,       5.1,       7.1
ÇÕÃµ,06-19,    1007.8,      21.9,      27.4,      16.8,       1.4,       6.1,      71.3,       7.1,       4.7,       6.8
ÇÕÃµ,06-20,    1008.7,      21.7,      27.4,      16.8,       1.2,      10.7,      73.5,       7.0,       4.7,       7.3
ÇÕÃµ,06-21,    1009.0,      22.4,      28.1,      17.6,       1.4,       1.6,      72.4,       7.4,       4.7,       6.8
ÇÕÃµ,06-22,    1008.9,      22.1,      27.0,      17.8,       1.3,       2.4,      73.4,       7.3,       4.6,       6.2
ÇÕÃµ,06-23,    1007.0,      22.1,      27.1,      17.8,       1.4,      10.4,      73.8,       7.3,       5.2,       5.4
ÇÕÃµ,06-24,    1007.3,      22.1,      26.9,      18.3,       1.1,      14.2,      76.3,       7.9,       3.5,       5.3
ÇÕÃµ,06-25,    1006.6,      22.4,      26.9,      18.6,       1.4,      18.6,      77.5,       8.0,       4.1,       5.1
ÇÕÃµ,06-26,    1007.3,      22.9,      27.7,      19.0,       1.5,       7.2,      75.3,       7.4,       4.4,       6.0
ÇÕÃµ,06-27,    1008.2,      22.9,      27.9,      18.5,       1.2,       6.4,      75.6,       7.3,       4.6,       6.3
ÇÕÃµ,06-28,    1007.4,      22.8,      27.7,      18.9,       1.1,       4.6,      77.2,       7.9,       4.3,       5.2
ÇÕÃµ,06-29,    1006.0,      23.1,      28.1,      19.0,       1.5,       6.3,      76.1,       7.8,       4.4,       6.5
ÇÕÃµ,06-30,    1006.2,      23.0,      27.3,      19.1,       1.4,       4.3,      75.5,       7.9,       4.7,       5.2
ÇÕÃµ,07-01,    1007.3,      23.1,      27.3,      19.4,       1.6,       7.2,      76.8,       7.8,       4.6,       5.2
ÇÕÃµ,07-02,    1008.0,      23.3,      27.5,      19.7,       1.6,       5.8,      77.3,       8.1,       4.2,       5.4
ÇÕÃµ,07-03,    1008.9,      23.9,      28.4,      20.4,       1.6,       6.9,      75.9,       7.5,       4.4,       6.2
ÇÕÃµ,07-04,    1009.1,      23.5,      27.8,      19.9,       1.2,       6.7,      76.6,       7.8,       3.9,       5.1
ÇÕÃµ,07-05,    1008.2,      23.8,      29.0,      19.6,       1.2,       6.9,      75.9,       7.0,       4.3,       6.3
ÇÕÃµ,07-06,    1007.8,      24.1,      29.2,      19.8,       1.3,      10.8,      75.1,       7.0,       4.1,       6.1
ÇÕÃµ,07-07,    1007.6,      24.0,      29.2,      19.8,       1.2,       8.4,      76.1,       6.5,       4.7,       6.4
ÇÕÃµ,07-08,    1008.5,      24.6,      30.0,      20.1,       1.4,       2.3,      74.0,       6.7,       5.3,       6.9
ÇÕÃµ,07-09,    1008.8,      24.8,      29.4,      20.8,       1.4,       4.5,      76.0,       7.4,       4.1,       5.4
ÇÕÃµ,07-10,    1008.9,      24.8,      29.1,      21.5,       1.4,       9.3,      77.3,       8.1,       3.9,       4.1
ÇÕÃµ,07-11,    1008.0,      24.2,      28.0,      21.1,       1.4,      14.1,      78.1,       8.4,       3.5,       4.1
ÇÕÃµ,07-12,    1007.8,      23.7,      27.7,      20.4,       1.3,      13.1,      78.8,       8.2,       3.5,       4.1
ÇÕÃµ,07-13,    1008.3,      24.4,      28.9,      20.9,       1.2,       6.6,      77.4,       7.9,       4.0,       5.4
ÇÕÃµ,07-14,    1008.0,      24.7,      29.2,      21.1,       1.1,      16.1,      78.6,       7.7,       3.2,       6.0
ÇÕÃµ,07-15,    1007.1,      24.9,      29.1,      21.8,       1.4,      24.0,      79.7,       7.9,       4.2,       4.8
ÇÕÃµ,07-16,    1005.7,      24.9,      29.0,      21.6,       1.3,      13.3,      79.3,       8.1,       3.5,       4.5
ÇÕÃµ,07-17,    1006.3,      24.7,      29.3,      20.8,       1.1,       9.5,      77.2,       6.9,       4.2,       6.0
ÇÕÃµ,07-18,    1007.3,      24.7,      29.4,      21.0,       1.0,       6.2,      77.9,       7.6,       4.0,       5.9
ÇÕÃµ,07-19,    1007.8,      25.1,      30.2,      21.2,       1.2,       5.6,      78.4,       7.1,       4.3,       6.0
ÇÕÃµ,07-20,    1008.7,      26.1,      31.4,      21.8,       1.5,       0.7,      75.2,       5.9,       5.5,       8.0
ÇÕÃµ,07-21,    1009.0,      26.0,      30.9,      22.3,       1.1,       3.4,      77.3,       6.6,       4.8,       6.1
ÇÕÃµ,07-22,    1008.2,      26.2,      30.6,      22.5,       1.4,      10.1,      77.7,       7.0,       4.4,       5.9
ÇÕÃµ,07-23,    1007.6,      25.6,      30.3,      21.8,       1.4,      13.0,      78.0,       6.3,       4.5,       6.1
ÇÕÃµ,07-24,    1008.2,      25.8,      30.6,      21.8,       1.3,       1.3,      76.7,       6.3,       4.8,       6.4
ÇÕÃµ,07-25,    1007.6,      25.9,      30.5,      22.1,       1.3,       9.0,      76.5,       6.6,       4.5,       6.4
ÇÕÃµ,07-26,    1007.5,      26.0,      30.5,      22.3,       1.3,       6.6,      76.7,       6.4,       4.9,       6.7
ÇÕÃµ,07-27,    1007.2,      26.4,      31.2,      22.5,       1.3,       4.9,      76.6,       6.9,       5.0,       6.7
ÇÕÃµ,07-28,    1008.1,      26.4,      31.0,      22.8,       1.2,       5.5,      77.2,       6.9,       5.0,       6.2
ÇÕÃµ,07-29,    1006.9,      26.4,      30.9,      22.6,       1.3,       7.8,      76.7,       6.1,       5.2,       6.8
ÇÕÃµ,07-30,    1006.8,      26.6,      31.6,      22.7,       1.5,       8.3,      76.5,       5.7,       5.9,       7.5
ÇÕÃµ,07-31,    1007.7,      26.6,      31.7,      22.4,       1.3,      10.7,      75.4,       5.5,       5.9,       7.6
ÇÕÃµ,08-01,    1008.6,      26.6,      31.6,      22.6,       1.4,       9.9,      74.7,       6.3,       5.6,       7.9
ÇÕÃµ,08-02,    1009.0,      26.5,      31.4,      22.6,       1.4,       5.1,      75.8,       5.8,       5.5,       7.4
ÇÕÃµ,08-03,    1008.9,      26.2,      31.2,      22.3,       1.4,      10.5,      76.2,       5.8,       5.5,       7.3
ÇÕÃµ,08-04,    1008.6,      26.0,      30.7,      21.8,       1.3,      14.4,      75.7,       5.8,       5.5,       7.5
ÇÕÃµ,08-05,    1008.1,      26.1,      31.4,      21.7,       1.1,       4.3,      74.3,       5.5,       5.5,       7.9
ÇÕÃµ,08-06,    1008.0,      26.1,      31.1,      22.0,       1.0,       7.1,      75.2,       6.2,       4.9,       7.0
ÇÕÃµ,08-07,    1007.4,      26.1,      31.0,      22.2,       1.1,       4.1,      75.7,       6.6,       4.8,       6.8
ÇÕÃµ,08-08,    1007.3,      26.3,      31.6,      22.3,       1.0,       5.1,      75.0,       6.4,       5.2,       7.2
ÇÕÃµ,08-09,    1008.0,      26.1,      31.3,      22.0,       1.0,       4.7,      76.7,       6.4,       5.5,       6.6
ÇÕÃµ,08-10,    1007.5,      26.0,      31.1,      21.9,       1.1,      10.9,      75.6,       6.2,       5.5,       6.6
ÇÕÃµ,08-11,    1008.4,      25.9,      31.4,      21.8,       0.9,       4.1,      76.1,       5.3,       5.5,       7.6
ÇÕÃµ,08-12,    1008.1,      25.9,      31.4,      21.5,       0.8,       4.6,      76.1,       5.8,       5.2,       7.2
ÇÕÃµ,08-13,    1007.5,      26.1,      31.4,      21.9,       1.1,       8.9,      76.1,       6.2,       4.9,       6.8
ÇÕÃµ,08-14,    1008.5,      25.8,      30.7,      21.9,       1.2,      10.6,      75.8,       7.0,       4.9,       6.2
ÇÕÃµ,08-15,    1009.8,      25.3,      30.1,      21.7,       1.2,       6.3,      77.5,       7.2,       4.5,       5.8
ÇÕÃµ,08-16,    1010.1,      25.0,      29.6,      21.3,       1.0,      12.4,      78.6,       6.9,       3.8,       5.6
ÇÕÃµ,08-17,    1009.7,      25.3,      30.2,      21.6,       1.3,      18.5,      77.6,       7.0,       4.2,       5.9
ÇÕÃµ,08-18,    1010.1,      25.3,      30.3,      21.6,       1.2,       4.7,      77.1,       6.2,       4.7,       6.8
ÇÕÃµ,08-19,    1009.7,      25.7,      31.1,      21.5,       1.1,       3.2,      75.5,       6.1,       5.0,       7.8
ÇÕÃµ,08-20,    1008.6,      25.5,      30.7,      21.6,       1.3,       7.9,      77.0,       6.9,       4.3,       6.2
ÇÕÃµ,08-21,    1007.8,      25.2,      29.9,      21.5,       1.3,      12.0,      77.5,       7.1,       4.1,       5.7
ÇÕÃµ,08-22,    1008.6,      24.9,      30.0,      20.9,       1.0,       9.2,      76.3,       6.2,       4.4,       6.9
ÇÕÃµ,08-23,    1009.4,      24.5,      29.8,      20.4,       1.1,      13.0,      77.5,       6.5,       4.2,       6.3
